user_id,business_id,prediction
nOTl4aPC4tKHK35T3bNauQ,NOz8W_cUV3Dw5yLgFkKLGw,2.816309133753007
Ryxj0u0AW3mRsRypdYli2A,BBJ6Y9Kb2-luoBFBfc8o9w,4.213004012875272
oWxy_YR6n2w8e9L00hxhPw,GIPY7lBIIY8ITSfu63q-YQ,3.4350232188195364
D4Yywoe-WrRw-evn48vWng,vchjO0Vs5FwW2tpFnCimqg,3.643789356221474
vWP8-aQX0rYJszqkWVL7Ew,PRBSiB7ytkLKHVZoBYPxpQ,3.6238030564875494
DeXKbQYNx52OlOizobOLJw,mnI_n7A8sxgOSmtgI3wzQQ,4.534751246484915
a6edJQpI-MEg-OUTKDp3HA,Ur6qSirXUZQgRMumvXJvrA,4.600378218656201
iB3iW2re2A4LQEFcpXExFw,7zec5DCEukcx8GRFn9LbLQ,3.7429466786528196
A9PzIlg1jlezCcpuN9V8UQ,B9c_0pMFuDN6y6934MsmZQ,2.492015062128886
MiIhPqbV11A_rmDfCjVL9w,rxA9c0_XObabVL1WCTA4FA,3.8758296976681024
s4cki7AiOrOjb5r-ZpbJUw,Vbi-yg7XvK3UhubyElaMHQ,3.7370710619387872
6gLAjpSE6Cw092SGqZliNg,RN3iw6o5FZXRuZfjI5ojFg,4.788710573633228
G1J-MuWmwt3PMfkSga1k-A,YIYE7Zk61McLaekLFluzTg,4.845183614428917
cCpiu1GqdzxlvANKuiAp0Q,lOKgoQtMhnlf6hWvrOiMtQ,3.5744215463755213
yT_QCcnq-QGipWWuzIpvtw,c35qzLN6ItDpVIoj2uQW4Q,4.146786105151338
nbBqUNCuBV-6HVkXgPaSVQ,jpOLEg5CrGrLNn5pMhWzmg,2.8256115384425473
U2A_9kuWAMpvCObHrrSM_w,oRgoOhwCex1X9j1iQ9ou3w,3.4670123952812433
vaNvEgtznFwSPDNkbM7hjA,P034NqfS_1sf-pC51170Kg,3.7960805832007565
JesJ-LaNfr3pKhL7gWhDrw,bePq038NPxK7-WyPNe9FZw,3.2507878708382507
x6_9RC7Mc0SsFUcWxEoN_Q,l1_S1mfGbEMxfT1f9omhEA,3.084852630992502
Gh6sagblKhuMpWUDWeQjNg,skJ-AlN0DT9pmBDz0ixeJw,3.9116381756269285
Uk1UKBIAwOqhjZdLm3r9zg,5CJL_2-XwCGBmOav4mFdYg,4.76591349098272
s2o_JsABvrZVm_T03qrBUw,Gen0ei06dGq13OJ8DRXUjg,4.164841482210993
SCpF9u-OoNlHnmAsltiVrg,F09jtEb9KEph2L7Pbji5QQ,3.6090729834062234
OmBHPdD3UhTeO3UHq6kBjA,bYGn37k0KgleABKMWgjnMw,3.813366872500541
BemKKkZBBmu9GupEwKBj9g,MTtI2bqoNHN_0m2cHbY2ug,2.671354012893527
5AlOIOMTzNhU1tSOtQ6mDw,BnpuVvPy3sfLlkqKCx6Xnw,1.4706745638502345
KgJdBWS3ReP6TVhYWJRKmg,WrKAFRFcx6GiLYR4Pshtgg,3.265400508040112
i8ZU6iDLP5r1dVUCxKVv6g,u-3wk-2mnsjy0YIoEg_XjQ,4.273106673762399
gtwM4ijo65AN4DvXdgCu_w,zWo2a6QPIuC-sSJURJ02Hw,3.804713679988487
o-5MEqwSsiHKiPNL09e54g,q5xrVJ4kivx_yEfJeOKNYQ,4.414486081076628
_VMGbmIeK71rQGwOBWt_Kg,68jn0s0snbO5dhasLaVvDw,4.370738867
JeIVRtZiwUnSP9qR4AmfEQ,_ucDskZqK5w1QHkoA_nlRw,4.290653715874963
lOu5t9HG51UDqm4ahVatqA,qmIHO-6T_KEfPC9jyGDamQ,3.7059982285765862
E57wz7vsLNPtRPYmYqI1ag,RQu_Bv7EFf5NKMnh_3E7Ag,3.576656557646215
Xsyw11gZiltqWL5RvWGKJg,sKA6EOpxvBtCg7Ipuhl1RQ,4.524003372697978
KQ9TbTOBwC5PTX0HXq1Tng,NvKNe9DnQavC9GstglcBJQ,3.8746770901785688
T13IBpJITI32a1k41rc-tg,AuIiqDeL65kczmiFSkAWrA,3.457439116676054
sa5zd7bwBQzajQB48Y9SUw,IT_4EEIbv6Ox1jBRMyE7pg,4.204426017702632
6CzDXsYJNXLLbmDAaES4tQ,WMpXWa8iiEaDzb4vLTZjcw,4.2808018276152495
kyZ2FNiDYn5Soufpz2c3Mw,i4l_Qr_zIz6PgyDktkf5dA,3.107731236492407
T88y73qdOSutuvzLlhWtqQ,Y-S2LhHefBdnX8VP5Bh_JA,3.4734653044612096
BvZ_u2z-qILTXPtVNblklQ,y0x795PyDX8JL_oyIaTUiQ,3.262851653878634
96q951DUuDC_Gxm8Yq9-AQ,tDXQBKBKN-4kJnCL-BqRbA,2.6909620992601577
Ahix-3uCOXmeaTUv0xF_zw,qcqDjeirxvdgW5kQVkEwSA,3.511795963641741
yeX7tzZZWCnphQifRJglUg,x9SL1nCaUYM4JP91UrVkxQ,3.288132746516328
QRsuZ_LqrRU65dTs5CL4Lw,YJ05ntGlszxACOD5zn1YjA,4.3153927842785045
n86B7IkbU20AkxlFX_5aew,mgc8BmE6Tdt4MVOy6siZoA,3.089015412392024
_50EXPLguCJR8o454dtD3w,rn6a9iHooc4qM80mshJxCQ,2.6571966960024094
TyA_1wJ_irey_D46gfdppg,JmR31zZjh1yeNLAGjhW2fg,3.642195191552106
k4M43lXJuQMpQW65DTqzIQ,C-u6Ywuq192icOblKm6oKg,3.799892496186148
3rsZCoTmr8EM7DwtGm_RsQ,jyWnalvlMFz5pZPXN9CRpA,3.5008069930474996
WoKCLSctS7G2547xKcED-Q,YAci8e4YFgaVYyI1mDpp7Q,3.438618089759426
4krT9JxgkdxLKo7slwOKkA,6B9efpi2tiublqt8NbjyIA,3.1526224804116993
FTZyZbr1eF7s3Ss7uSLcXQ,Oa6ICL2LhQsaKMxaFVzrNA,3.502185465712481
jcriwcTidug0fK8sgAloHA,3BA3Ro7GcZb1N_PQW4m1dQ,4.429983752310845
53bZ_EsXH71L7iFs5MP9_w,1xO2LvScpcMfl2BNm1aISg,4.189831350724147
P5uRLwVRpv8OGv1eEvpvhQ,QW6YN-F4ikGWzEey8yi-OQ,4.0002068064761485
ejzke1gX5spaR-NcrGMn3A,YJ8ljUhLsz6CtT_2ORNFmg,3.9021232992393506
77lef7kKkoOVupY-7AmieQ,409qhf4RF0rlxcuaM576Qg,2.9692594182888423
pzMvoRhpuwwC3jHZtZSCeg,54WM5coZonA0izd2y04p_A,3.535063055113955
z2YVGKKcup6mjQmDQ6arEg,VgWvHMs5TJ2lr0ec2DaMtQ,4.4541785047598506
KHR6p9KJ79De-ilLI9yb2w,fJvY-QjDY1ZWWArjx9rRIw,3.282148509635648
AvC5XQAElcGAAn_Wr5auEg,qrPbFiwRT5F_4HLHZVL26Q,3.639996950478885
P7Qt34VblZupUifRJ_5hbA,_V0yJdpXrbdKzBDoVSJGWA,3.2929739805303178
w6CGizr474vGmianllh3FA,eAc9Vd6loOgRQolMXQt6FA,4.382999486893616
3WzfK1ymtAaz189qmGiLWw,ywPaE5Ai8SK8TeUoeMgJ6Q,3.2013659081333303
X3frtPLMgwXJAlGxcJvEDQ,IFj5l46-o-DWiJNexOAm3w,4.192180065391193
_VTEyUzzH92X3w-IpGaXVA,WfQojfN1xWzm58gIY_Fa_w,3.9844683938715053
y05H_1uQhO4frLTJ5_tGCQ,hPXR-Bi8U-uz6TUViqmGpg,4.154531264751335
0FVcoJko1kfZCrJRfssfIA,JVK8szNDoy9MNiYSz_MiAA,2.7089600107818295
C__1BHWTGBNA5s2ZPH289g,h_UvnQfe1cuVICly_kIqHg,4.375963022269861
CLbpPUqP6XpeAfoqScGaJQ,QjZFYd5hme7EHegpuJngMQ,3.3413893330085784
CMu9FmdK8xpiawJowJuGQg,364hhL5st0LV16UcBHRJ3A,4.223720268174853
_VMGbmIeK71rQGwOBWt_Kg,IhNASEZ3XnBHmuuVnWdIwA,4.867708578709199
EiwxlbR8fb68lMgEXhcWKA,EhIMjTklf4QPvRvMIhoQiA,3.6008745319430147
IuaAfrkirlfzY3f4PkgSmw,MdS6EHt2RZFpn9fQXZc9Ig,2.9583791801676735
iChrn349gyWB-8UGyn8a6Q,eoHdUeQDNgQ6WYEnP2aiRw,3.2402263081959415
T-bbNiVDbGVxxdbQX52KTA,V96iWEiPOMLOSQgO4x2rfQ,3.2238157800111664
QyPcC88XQlXruvh5UBmkYw,gG9z6zr_49LocyCTvSFg0w,3.358357936863816
zgV0ZroIF956gw4cul8MHA,66VUcHJlDmRANxSb9skvMA,3.6515175213990827
8c3XuWaEQwzbV9AtiXB8mw,S4NHg4GZD35HzzibJAxXDw,3.8126686110439736
6BLLyZDiR0pb-h2E5qvLXw,ejcVeQztxXY6NX2O2SE0Rw,3.7116209704932506
WZojlBpeuNhNew_EjB7GLA,m6gNvwtzo0BfD048l0gIaA,3.6476074704716717
togwFqr0eHwect2P2eZXZQ,YkOCo5ipV2he2WXIAlZb-A,4.354903256432988
OfdX0DGrAET9jqn_7gkXww,rTS8LsUmNIiXsXydE49tPA,3.1661632519354903
S9dDf0JqSMAvusp5f-9bGw,m97jaBYRscg-hqDjMVIIWg,3.2765875270216944
vXrUBAIN4aoCt7F5p0kU_g,JxKWfZ6hG8iRnK8QL65jTw,2.8926007060098464
sKVIL6VYjuAaO-hiS2rzTw,XKPosZx2j4RHcZ8Ewdwj0A,3.8709321188417656
AvcMbSFslworZbsU6tjmdQ,ehUN_XAWr1ePov0jtgv0Lw,3.6306727244304438
qewG3X2O4X6JKskxyyqFwQ,SEjyjYlMfFFzkHaru6JadA,3.677275742528519
idkiOWam_lobHnIeZEs1rg,-JFVxwdVQfX207554dx1nw,3.7544691289085224
b4ZbEEDbCPT6pVT4ImJU4w,uIovmfzrCcJIlzfbpj_hzg,3.900455392260869
e3c6w6sM8sJ_g0IlF6CSog,slx9qstc2U2Tc4s7dzbbBg,3.7441537163950747
xrvyW1ruKS0uz9RtFewC0Q,e2ApirIzYID9xIye0r_gKQ,3.706711227582397
ajx1YQYaSiF_tBFaaP7XKA,DsAZ2gzuGK9_wKzMiGqIjw,3.2223886515236435
TYiDRwfIUBEos45ERdzeAw,dd3GZs6zW2t7BM0cbxAzvg,4.236150690003225
HJj82f-csBI7jjgenwqhvw,2zrBUJJG1FqZ3X03w-OqIA,3.4477219597815223
-2gOxVWcnBr5DclrrsWXCA,km5aBHRss5ir_B0jvEErzQ,2.69556424007194
fr5efb7JrVpFBF9q303NVQ,ag8gM2YKZkjndCvl2ti7kQ,3.995375332816712
HWonvGt2a73y_4_1xNmxCQ,5LtZLznMWTNsciWBU3zg2g,4.027953583237025
5mkRo6VhwdYQ0X2qbBFE_Q,z3bUwDC1wUPGeIB8Rt90wA,4.006170709487914
rCWrxuRC8_pfagpchtHp6A,nkDSE-yhvLX4ij5fSzvb5Q,3.9498573582138197
eqWEgMH-DCP74i82BEAZzw,SFT8rW3yzDpAJTT25msYOQ,3.3955525191659204
7cHcDwzMSJMRaI_pgFNeZQ,l07ctcrDMV--TYwe3uzebQ,3.4958936419424553
tH0uKD-vNwMoEc3Xk3Cbdg,ZV3G2LxpLLuZOFbn208Z5A,4.3379056647734044
MyFtpeGsV4z3zvFBnfGIvw,2gCvukOcIHW4ehqpwoNlcA,3.896945935753814
pZsVUkMb4yGMGoTRzNS7Ew,sXg2NCfiCqK_X_4R5NK_jQ,4.21946953590457
-pXs08gJq9ExIk275YLvPg,75HVFV2yYaaz0qH_KCgyFQ,3.371737591806202
OzGlDEQ_vzH8QU9NBRs-pw,S4ZfnsNo-Iim82uamtxKog,3.0981592837977137
N6PAVmnVS24YDjvZgaXkmQ,OGFBCNUHJ-182MbnV6NTvQ,3.541530186980711
Rsez5iSKBDgkqt6yU62o2A,km5aBHRss5ir_B0jvEErzQ,2.363723070339536
wf1GqnKQuvH-V3QN80UOOQ,fThrN4tfupIGetkrz18JOg,3.7900547010065484
w-_md1Qslb7r6098SHydlg,9p-cpmHaga-EXyc6ZzYCcQ,4.024225840897717
4pc_EyanaC3ARh0MZZyouA,TqUVH7Ox_3qEkCxCCS_l3Q,3.6344460777444167
qewG3X2O4X6JKskxyyqFwQ,7ZOTARscTr3opn4qLbbnZw,4.393991207769963
ACwBMSJzgW6vOvV7vOrk8Q,WAvBDsUGa_nzmcwfc42Qng,3.876432470318877
TrAnJWCaChe4F9rU8QGCNQ,DuMWyxL4DMcy5A8MXD_67w,4.027483636412733
CebjpVd3PsofCgotWp60pg,46Ld9Qc9nAx_A0jwclNZiw,4.2007495865025595
l-tDF960t9BakjyH34XfTA,3OKwP3ylofhDJDtWJQu5GQ,3.567308629149407
4bgpE8kMw8cQCaMin_dcww,906qsOYOdCxUHhJm5T5YrQ,3.513510618333615
DZMIRjbNLmoX34oU2pf68Q,-ed0Yc9on37RoIoG2ZgxBA,3.235706673458697
KCD6daAp293FoOUoTjT_YA,9IpKGHaPy3hhXo9g5Bt7lg,3.503469885040625
L8P5OWO1Jh4B2HLa1Fnbng,zqUSl5lvsdG4oLonqrMdOw,3.3622204413909538
A2N4y0VeZ-3TtmBVCSVVnQ,ydcNlRMKs93AQpOhVkSrGQ,4.403465099306673
N1TyFoXe4cUQ9E03fxiPMg,IoyamGmKao_hfQBvFKihyA,2.5405946422304733
tfcWQ_mKwgLkWu5pvpmsvg,WHHmwtzZoQbm2v9DbMlgFA,3.2032979471615923
No5P-cOQQEf0Atgc9Vi84g,5xYk23lz0ktdMvzHtohymQ,3.623880388689361
8DBH3BpLINfTAK_Up5BtUQ,DxgSVufr_6y_Rc63CC17Zg,3.971934865677476
Iu55D7RAAW8TACA3lN0w8Q,F-bdXFkJwwENiNpMTG2ntQ,2.8555263752549926
h9RUaaHa5kcQKqtJ-sgS0Q,iA8Ve2sZKN5Vz3mYKrtCaQ,3.219761866444391
9PODl32fViCXhN4NxBdGPQ,Vs7gc9EE3k9wARuUcN9piA,4.445393805764698
dRTZgTVahakFKkQJdyDX4Q,a-YTE0oKRdIq8GdQ97X-_Q,3.403415122649225
bvzwsK8u5i0Kvvyfy7aT1Q,b1WGIdd_oSwGYZtC769Shw,3.9287551954866338
YWFbTcVnun8i03XnEU7kVg,Kn23LDd740SBVJ7mum0fwg,4.071630534394631
-50XWnmQGqBgEI-9ANvLlg,2sx52lDoiEtef7xgPCaoBw,4.367010927616406
-UL3PJ8kUwmqBuACamd7Lw,E7Heu5iT3D1WsfxlFROgEA,3.8702217933639678
fcWM-oqjgS94yi1INhZa0g,zNOfHgMWZtG1vVA3Ca9fCQ,3.7544584690228544
xcBcIMVWEx1p7V8ACaeHpQ,vyEwNjo1MKKwt20Hcgr1dA,4.073239982672666
T5I9fwtXinCgUv92gFJ4gQ,5KcrEqWVHrkBH9W8H6cC9w,4.0161944389727156
zBi_JWB5uUdVuz3JLoAxGQ,vw81ARj4ihGzcmanHw6dUg,3.52145572345781
sXccOuVx25toGWS86hS4XA,d8lmIZIqmBC9oPM8y1dc7Q,4.124302032826318
ibom0z21KPu46kzMO2pqsw,pomGBqfbxcqPv14c3XH-ZQ,3.4069418116066323
hJqBNS5Tdo9Du-s3DDpMqw,v_yCY6NCwxCPIsNZR80UfQ,4.550184111602066
Kh0cFp8G0CPAtyphCKxkiw,3uIXuw878fNjxZ2Li1diFg,4.088298749909867
dLiY6m8-i-PQyfe4RQGQnQ,5T6kFKFycym_GkhgOiysIw,3.8882361536615817
AmMd7xpnaf8axS_roCBFRw,BxKe9Xt_fN6qBzrTofHuEQ,3.475286252949327
HTmMgR-wba0xSGSCZIV3kA,V6YcXm6mtKTjsYJxEK5HVA,3.153640426457501
SobGWhM_IAb4Kj_9HEpKsQ,Z4MvEVylnZPW_vddQc2Ihg,3.7093887318289913
D5YwD8rMx3f8gUFDp4JeSA,96puuUqlMC8INO36uLi0ag,3.633318758659255
7Vfy39A_totC-w70qZi0MA,J2QsTlzmRqOvHsD4aTu0aw,4.020811252868005
GtMg9Ooc2ykPD0OV5P3pzw,c-l4nDPZcEwapEiV-Xf08w,4.003253800939537
2xVrxhQJUBmOyG4ML77XKw,rtr3fSe2DIjjTkyHJQtCAQ,3.247147061625574
g3HFkZgloxLQCvoJ5Zs5gg,IB8zLlGraOg9LU7qQVLPyg,4.070657896921296
s5hemOR2IxcW-0MYA6hGug,AcCZJpxiPqyzKFjlwlwd0Q,3.4355359754598322
UAB1Zyg6Q0oEpXeYRf5K_g,0-jZq2P4eN7fRdt4Ls1QZQ,3.277486631999066
XrYTMhY9YJvzX2pMepIz7A,G4pt2q9Tr5SkwCw3Wb43VA,3.8831323598891165
QYobbHEmhLGuS6QDqVRTLw,dk7VpR5Xh7t28U99ASZz7A,3.7076566785818543
9yaA8hGIxFubvf1XbL9h9A,t6WY1IrohUecqNjd9bG42Q,3.573230885197091
eguB3eXzLRK3h40Oi0Iw3g,RRw9I8pHt5PzgYGT2QeODw,4.196042841522815
gUu0uaiU7UEUVIgCdnqPVQ,EnCIojgP5KTr1leaysFE3A,4.277999116677777
8DBH3BpLINfTAK_Up5BtUQ,Ks0M3J4vZAKsHPuCINz5fQ,3.64001117579292
zN7UEYPQwUQdDULm_pDWdQ,seDuOOv4W3_fgFD7iMKhKw,3.6376195712388286
zh8-XfjqlwAxf--RS4azzg,3n685UjMonF4fjBcILXkJg,3.208326390497911
